Timestamp,grouped_soil,grouped_soil_temp,rolling_mean_grouped_soil,rolling_mean_grouped_soil_temp,hour,minute,date,month,day_of_year,Temperature,Humidity,Rain,Cloudcover,Shortwave_Radiation,Windspeed,Winddirection,Soil_temperature_7-28,Soil_moisture_0-7,Et0_evapotranspiration,gradient,irrigation_amount
2025-03-25 19:00:00+01:00,19.116666666666667,14.149999999999999,18.96673532643637,14.460394248230314,19,0,25,3,84,9.0,85.0,0.0,19.0,4.0,2.4,279.0,9.2,0.334,0.01,0.45150145738346303,0.0
2025-03-25 20:00:00+01:00,19.583333333333332,13.699999999999998,19.406135098896943,13.72880759509747,20,0,25,3,84,7.9,88.0,0.0,22.0,0.0,2.8,243.0,9.2,0.333,0.0,0.4710316134391981,0.0
2025-03-25 21:00:00+01:00,20.057142857142857,13.7,19.908798553314767,13.699999999999998,21,0,25,3,84,7.2,91.0,0.0,48.0,0.0,4.1,232.0,9.1,0.333,0.0,0.3102003441856862,0.0
2025-03-25 22:00:00+01:00,19.916666666666668,11.1,20.026535787268315,11.966666666666667,22,0,25,3,84,6.4,91.0,0.0,86.0,0.0,7.6,265.0,8.9,0.332,0.0,0.12923497546329443,0.0
2025-03-25 23:00:00+01:00,20.383333333333333,11.1,20.167268504241356,11.1,23,0,25,3,84,5.7,92.0,0.0,100.0,0.0,10.7,297.0,8.7,0.331,0.0,0.2752282339294805,0.0
2025-03-26 00:00:00+01:00,20.566666666666666,11.1,20.576992255127276,11.1,0,0,26,3,85,5.0,95.0,0.0,100.0,0.0,7.2,270.0,8.5,0.331,0.0,0.2626225599270473,0.0
2025-03-26 01:00:00+01:00,20.642857142857142,9.985714285714286,20.69251362409545,10.657238335949119,1,0,26,3,85,5.4,93.0,0.0,100.0,0.0,6.4,241.0,8.3,0.33,0.0,-0.1642615643862655,0.0
2025-03-26 02:00:00+01:00,20.183333333333334,8.5,20.248469126354745,8.583221941392694,2,0,26,3,85,6.4,87.0,0.0,100.0,0.0,5.4,270.0,9.5,0.274,0.0,-0.17959014538105933,0.0
2025-03-26 03:00:00+01:00,20.416666666666668,8.5,20.333333333333332,8.5,3,0,26,3,85,6.4,83.0,0.0,100.0,0.0,5.9,256.0,9.4,0.275,0.0,0.1073993836397058,0.0
2025-03-26 04:00:00+01:00,20.483333333333334,8.5,20.463267893634157,8.5,4,0,26,3,85,6.3,83.0,0.0,100.0,0.0,4.6,231.0,9.2,0.274,0.0,0.06344620568989079,0.0
2025-03-26 05:00:00+01:00,20.400000000000002,7.871428571428572,20.460225744713114,8.185714285714285,5,0,26,3,85,6.5,81.0,0.0,100.0,0.0,4.6,252.0,9.0,0.275,0.0,-0.08173291138347238,0.0
2025-03-26 06:00:00+01:00,20.316666666666666,7.400000000000001,20.299802070867212,7.400000000000001,6,0,26,3,85,6.5,81.0,0.1,100.0,0.0,5.9,256.0,8.9,0.275,0.0,-0.10167976943919577,0.0
2025-03-26 07:00:00+01:00,20.21666666666667,7.400000000000001,20.256866205834722,7.400000000000001,7,0,26,3,85,6.7,84.0,0.0,100.0,11.0,8.6,248.0,8.7,0.275,0.03,-0.05983479071679909,0.0
2025-03-26 08:00:00+01:00,20.116666666666667,7.400000000000001,20.180132489433614,7.400000000000001,8,0,26,3,85,7.1,82.0,0.2,100.0,33.2,8.0,260.0,8.6,0.275,0.04,-0.34574630361772307,0.0
2025-03-26 09:00:00+01:00,19.428571428571427,7.4,19.565373598599276,7.4,9,0,26,3,85,7.5,79.0,0.5,100.0,53.5,8.4,263.0,8.5,0.276,0.05,-0.3123066577396294,0.0
2025-03-26 10:00:00+01:00,19.6,7.4,19.555519173954355,7.4,10,0,26,3,85,7.8,83.0,0.1,98.0,49.2,6.5,264.0,8.4,0.277,0.04,0.0024792150011947456,60.0
2025-03-26 11:00:00+01:00,19.55,7.400000000000001,19.570332028601666,7.400000000000001,11,0,26,3,85,8.6,83.0,0.4,100.0,114.0,9.5,279.0,8.4,0.278,0.07,-0.05422671447579219,20.0
2025-03-26 12:00:00+01:00,19.349999999999998,7.400000000000001,19.44706574500277,7.400000000000001,12,0,26,3,85,8.3,83.0,0.3,100.0,74.8,8.7,277.0,8.4,0.28,0.06,-0.22333652449585273,10.0
2025-03-26 13:00:00+01:00,18.928571428571427,7.4,19.12365897960996,7.4,13,0,26,3,85,8.1,87.0,0.2,100.0,44.2,8.7,277.0,8.4,0.28,0.04,-0.2874329085069238,0.0
2025-03-26 14:00:00+01:00,19.016666666666666,7.400000000000001,18.872199927988923,7.400000000000001,14,0,26,3,85,7.9,84.0,0.0,100.0,70.5,10.7,290.0,8.4,0.281,0.05,0.048275914902472294,30.0
2025-03-26 15:00:00+01:00,19.416666666666668,7.966666666666666,19.220210809414905,7.566607834143089,15,0,26,3,85,7.8,88.0,0.0,100.0,62.2,8.2,308.0,8.4,0.281,0.04,0.3703280035135066,20.0
2025-03-26 16:00:00+01:00,19.633333333333333,9.1,19.612855935015936,8.933392165856912,16,0,26,3,85,8.1,87.0,0.0,100.0,47.2,10.3,306.0,8.4,0.281,0.04,0.2798618754429594,30.0
2025-03-26 17:00:00+01:00,19.833333333333332,9.083333333333334,19.779934560300823,9.09679915610028,17,0,26,3,85,7.9,84.0,0.0,100.0,43.0,9.4,328.0,8.4,0.281,0.04,0.13703705024134827,0.0
2025-03-26 18:00:00+01:00,19.933333333333334,9.0,19.886930035498633,9.019867510566385,18,0,26,3,85,7.8,84.0,0.0,100.0,22.2,6.8,302.0,8.4,0.281,0.03,0.12490103543360576,0.0
2025-03-26 19:00:00+01:00,20.083333333333332,8.950000000000001,20.029736631168035,8.990397468300843,19,0,26,3,85,7.4,86.0,0.0,100.0,1.5,6.2,277.0,8.3,0.281,0.02,0.07490103543360505,0.0
2025-03-26 20:00:00+01:00,19.983333333333334,8.7,20.036732106365843,8.759602531699157,20,0,26,3,85,7.2,86.0,0.0,100.0,0.0,5.9,259.0,8.3,0.282,0.0,0.022332012759788356,0.0
2025-03-26 21:00:00+01:00,20.114285714285717,8.7,20.07440065668761,8.7,21,0,26,3,85,7.3,86.0,0.0,100.0,0.0,5.2,282.0,8.2,0.282,0.0,0.02330061348374457,0.0
2025-03-26 22:00:00+01:00,20.05,8.6,20.083333333333332,8.633333333333333,22,0,26,3,85,7.2,88.0,0.0,100.0,0.0,4.3,265.0,8.1,0.282,0.0,0.0010332354055009318,0.0
2025-03-26 23:00:00+01:00,20.116666666666667,8.566666666666666,20.076467127498614,8.590199539168053,23,0,26,3,85,7.4,88.0,0.0,100.0,0.0,4.7,302.0,8.1,0.282,0.0,0.006732911383474871,0.0
2025-03-27 00:00:00+01:00,20.083333333333332,8.5,20.096799156100282,8.509800460831947,0,0,27,3,86,7.3,90.0,0.0,75.0,0.0,4.7,279.0,8.0,0.282,0.0,-0.10251927803501992,0.0
2025-03-27 01:00:00+01:00,19.871428571428574,8.5,19.871428571428574,8.5,1,0,27,3,86,7.1,89.0,0.0,86.0,0.0,4.4,279.0,8.0,0.282,0.0,0.0648339856991651,0.0
2025-03-27 02:00:00+01:00,20.25,8.5,20.226467127498612,8.5,2,0,27,3,86,7.2,88.0,0.0,100.0,0.0,2.9,300.0,7.9,0.283,0.0,0.17925299443612452,0.0
2025-03-27 03:00:00+01:00,20.3,8.5,20.229934560300823,8.5,3,0,27,3,86,7.2,88.0,0.0,100.0,0.0,3.7,299.0,7.9,0.283,0.0,0.17046532305291429,0.0
2025-03-27 04:00:00+01:00,20.650000000000002,8.333333333333334,20.56739777360444,8.450997695840268,4,0,27,3,86,7.0,88.0,0.0,79.0,0.0,4.6,315.0,7.8,0.293,0.0,0.16906188377637754,0.0
2025-03-27 05:00:00+01:00,20.571428571428573,8.0,20.568058327853578,8.042001974994056,5,0,27,3,86,6.2,90.0,0.0,93.0,0.0,7.1,311.0,7.8,0.293,0.0,0.0680348295988864,0.0
2025-03-27 06:00:00+01:00,20.75,8.0,20.703467432802213,8.0,6,0,27,3,86,5.5,92.0,0.0,86.0,0.0,8.2,308.0,7.7,0.293,0.0,0.07793520145669319,0.0
2025-03-27 07:00:00+01:00,20.616666666666667,7.333333333333333,20.723928730766964,7.666666666666667,7,0,27,3,86,5.5,93.0,0.0,99.0,25.8,8.4,313.0,7.6,0.293,0.01,-0.2568662058347204,0.0
2025-03-27 08:00:00+01:00,20.066666666666666,7.05,20.189735021132773,7.009602531699158,8,0,27,3,86,5.4,93.0,0.0,100.0,71.8,7.4,317.0,7.6,0.293,0.03,-0.43064935632657964,0.0
2025-03-27 09:00:00+01:00,19.728571428571428,7.571428571428571,19.862630018113805,7.380227124743338,9,0,27,3,86,5.8,92.0,0.0,100.0,141.2,5.4,312.0,7.5,0.293,0.06,-0.3798012658495793,0.0
2025-03-27 10:00:00+01:00,19.283333333333335,7.8,19.430132489433614,7.796799156100282,10,0,27,3,86,7.0,87.0,0.0,97.0,233.2,7.0,305.0,7.6,0.293,0.1,-0.42444880322218204,10.0
2025-03-27 11:00:00+01:00,18.849999999999998,7.8,19.01373241166944,7.800000000000001,11,0,27,3,86,7.8,83.0,0.0,94.0,332.2,7.4,317.0,7.7,0.293,0.14,-0.35566969232676016,10.0
2025-03-27 12:00:00+01:00,18.6,7.8,18.718793104780094,7.800000000000001,12,0,27,3,86,8.6,79.0,0.0,93.0,384.8,7.3,327.0,7.9,0.292,0.17,-0.2949393068893471,10.0
